git_pushes,iso2_code,year,quarter,gpt_available,post_1,post_2,gpt_available_post1,gpt_available_post2,year_quarter_num,population,pushes_pc
1993.0,SO,2020.0,2.0,0.0,0.0,0.0,0.0,0.0,2,10806000.0,0.0001844345733851
5590189.0,CN,2020.0,3.0,0.0,0.0,0.0,0.0,0.0,3,1367110000.0,0.0040890557453313
2959671.0,RU,2020.0,3.0,0.0,0.0,0.0,0.0,0.0,3,146233000.0,0.0202394192829251
2845292.0,KR,2020.0,3.0,0.0,0.0,0.0,0.0,0.0,3,50423955.0,0.0564273865467316
1171000.0,HK,2020.0,3.0,0.0,0.0,0.0,0.0,0.0,3,7234800.0,0.1618565820755238
966644.0,VN,2020.0,3.0,0.0,0.0,0.0,0.0,0.0,3,89708900.0,0.0107753411311475
400280.0,BY,2020.0,3.0,0.0,0.0,0.0,0.0,0.0,3,9475100.0,0.042245464427816
290492.0,EG,2020.0,3.0,0.0,0.0,0.0,0.0,0.0,3,87668100.0,0.0033135427823803
190556.0,IR,2020.0,3.0,0.0,0.0,0.0,0.0,0.0,3,77966400.0,0.0024440784748301
99390.0,VE,2020.0,3.0,0.0,0.0,0.0,0.0,0.0,3,30206307.0,0.0032903724377826
49409.0,UZ,2020.0,3.0,0.0,0.0,0.0,0.0,0.0,3,30492800.0,0.0016203497219015
33018.0,KH,2020.0,3.0,0.0,0.0,0.0,0.0,0.0,3,15184116.0,0.0021745092042236
28311.0,YE,2020.0,3.0,0.0,0.0,0.0,0.0,0.0,3,25956000.0,0.001090730466944
24786.0,CM,2020.0,3.0,0.0,0.0,0.0,0.0,0.0,3,20386799.0,0.0012157867451383
23784.0,PR,2020.0,3.0,0.0,0.0,0.0,0.0,0.0,3,3615086.0,0.0065790965968721
16285.0,ET,2020.0,3.0,0.0,0.0,0.0,0.0,0.0,3,87952991.0,0.0001851557271088
14392.0,CU,2020.0,3.0,0.0,0.0,0.0,0.0,0.0,3,11210064.0,0.0012838463723311
